PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
-0.3009560882641269,-0.8998512600901784,0.21873200255824632,0.631900938776238,0.783182988373787,-0.5764160110098415,-0.36648416791898947,0.4711983783154448,0.26874549952458426,-0.30980137885293335,-0.34527063485406345,0.338599680113522,-0.7536989771773536,1.2186967489589757,-0.5736015501347489,0.699582912467166,-0.2044256387456038,-0.021794627162208834,0.26373488733704253
0.08828076240357341,-1.1289410328077236,-0.22017853429628187,2.6583459813290578,-0.8604048461891821,-0.684787582060572,1.0198985359025123,-0.5584651778868707,-0.20424089337233803,-0.1568591102335086,-0.45698127451583914,0.279614407729323,0.2548283566726784,0.602326076846677,0.6464639475415972,0.0635954475673308,-0.1614459162191159,-0.1150367822932664,0.1440841821588704
1.016187820729621,-1.2262861155352462,0.4940422015770499,0.7661408216490552,0.675151376563189,-0.03464255539991955,0.8413620414930832,-1.1306986364807055,0.3362194385586673,-0.6351609820137427,-0.563809675765672,-0.035671225962860334,0.6666769349657337,-0.26476212925951814,-0.09712881701836455,-0.4079893894434892,0.20418929588291942,0.10276170144435555,-0.5592933848173556
1.11178033465699,-0.6957756604223793,0.39615689459578546,-1.0709765446557054,-0.2013523762164311,-1.0162061024951452,0.02248478703588233,0.3004484780931042,1.0933570809094162,0.1118621812496901,-0.8352653828488139,0.5939974960385686,0.4816710318794833,-0.26309833542281486,-0.13509784200193176,-0.3762652236841241,-0.4718515988983339,0.0810122327872915,0.3001381980739286
0.24301289315013516,-1.7954832595893886,1.152431383551703,-0.03595635176553376,1.1259462728141105,0.611617018354023,-1.2584063407104638,0.31448305564732437,0.08414736617738594,-0.5174275504101465,0.31507265832733794,-0.3951153478482219,-0.8009401634096329,-0.012352103895580167,-1.0099162814973999,0.34117861905868346,-0.3787658368875357,-0.153074539265111,-0.1623631649279683
0.2427019438236492,-0.8753676497178395,0.4791233002524222,0.13734766002049587,-0.31103821272295956,-2.594607050314919,-1.2179346611867896,0.9356502937557654,-0.9882754686445866,1.573202088173263,-0.4273531454141482,-0.7500080716539329,0.06415266586414071,-0.3784221938872295,-0.277443854972332,0.5676328574187797,-0.15414780959125052,0.37960771029986357,0.2052191996870212
-1.1754563363725754,0.6446568504161364,-1.7524546283539915,1.6234293527603298,-2.632988978888507,-0.6543270945617826,0.012491799604457841,-0.6483174554400349,-0.801992164960444,0.1585258385499328,0.06771350396213832,-1.1497359129663567,0.17557455404516972,-1.312165982787302,-0.1736824697490788,0.006808084862242974,-0.18676811055910725,-0.0279848291451536,-0.0068657828358698976
-0.2941213871820728,0.7639087514767484,-0.7678393812005397,-0.907870044924142,-0.7560613389846788,-0.1960798992911329,0.10531676668627588,0.23890839502624775,-0.5957201537829356,0.3878550096111484,0.1910620667527343,-0.18526543525756206,0.35042217325377906,0.9104620067213192,0.7846420720763804,-0.7617331340271001,-0.2005673605907212,-0.14053354277118055,0.35989179528230986
-0.3359278725949733,0.517776887968972,-0.5010855498047905,-0.6752266952203142,-0.08973124175485687,-0.714908115475483,-1.4606176644676374,0.5360661707884553,0.2036265302756906,0.4523044819047714,-0.46172664525551105,-1.2789148970835775,-0.5688265850920686,-0.013954551051991084,-0.22872105763049594,0.24995400393620906,-0.01300768010893667,-0.03638253287703945,-0.2519737832412436
0.811864562568479,2.1570992334857015,6.415787556860677,0.02156803449915077,-3.6621284841345347,2.573554719731982,-2.2446855601504523,1.8311480622551055,1.1491190115135623,0.6872102974471829,1.0055477366247734,-0.7918166320401312,-0.044431655860352026,-0.7231240625664719,2.383495236056722,-2.0640627081561704,-2.673538329697776,1.0852677666748463,-1.243328494853931
-0.1446885326580124,-0.021412523491735967,-1.1132396246727032,0.8710572116349087,1.586234294593277,0.891306135240187,-0.6560600599083468,-0.33781971912151904,0.8247731821674256,0.18917762003693192,-0.5596023884214827,-0.7898860758866763,0.13801121342968692,-0.6944234636333341,0.5837349803612416,-0.08388535054103435,-0.1514303744842988,0.7744179205982491,0.7450795423601727
-0.6807809086162022,1.3323789180929813,0.14368508460152737,-1.596564035482568,0.5364192587065485,0.7805782297009257,0.46381324441874366,-0.6451498613360633,-0.5665000995155349,0.2165979880832789,0.3271273367708093,-0.002655641694176306,0.7841112954026513,-1.374581614626509,0.3946098991408051,-0.3834986026925506,0.2416866208576783,-0.05690982946981107,-0.12880039065167972
